id,label
1461804064501551116,"Porque la unión hace la fuerza y nos permite sacar lo mejor de cada uno de nosotros. Porque amamos #Colombia  y no dejaremos que el populismo la acabe. Desde hoy somos #EquipoPorColombia  para derrotar la pobreza y la desigualdad, garantizar seguridad y crear empleo ¡Hay equipo! https://t.co/c8T6Xi7jsF"
1471288661652262914,"Vamos a recuperar el control sobre el territorio de Colombia. Para eso, vamos a hacerlo con las Fuerzas Armadas y la Policía y vamos a hacer lo que sea necesario para que haya orden y seguridad en todas las regiones."
1470774907936116736,"El exMinistro d Transporte de Argentina y exSecretario de Movilidad d Buenos Aires rememora lo q decía en 2010 antes de implementar ciclorrutas, como lo hizo. En Bogotá lo hicimos desde 1998 con una gran red y ayudamos a su implementación en Buenos Aires https://t.co/pF9VpLF3iY"
1469408693150228486,"Yo le apuesto a dar soluciones a todas las necesidades, desde las más  pequeñas, hasta las más grandes. 

A través de una buena gerencia en transporte se puede mejorar la vida de la gente. Es importante aportarle a la comunidad que se mueve en bicicleta. https://t.co/5w06cxtooH"
1469252277118676996,"La escogencia es sencilla: los ciudadanos pueden votar por los habladores d carreta promeseros, o por los que solucionamos de verdad sus necesidades.Que comparen quién hizo más colegios, hospitales, vías parques, transporte masivo, bibliotecas, centros culturales y deportivos etc"
1468737840746008580,"¿Cuál es la esencia de mi trabajo? Hacer obras que impacten la cultura, la educación y la recreación de las comunidades, como lo hicimos en Kennedy. Eso y más es lo que quiero hacer por toda Colombia. https://t.co/TSMUtqrK7e"
1467976612146814976,"Debe haber calidad de vida en el Pacífico para posibilitar la inversión, el turismo y la seguridad que se requieren. Esa es mi obsesión: convertir estas ciudades en lugares con una extraordinaria calidad de vida."
1467972268986933256,"Incluso la minería bien hecha es una opción, con la agricultura en la parte sur del Pacífico, especialmente con la palma africana, por ejemplo. Hay posibilidad de hacer cultivos, también apoyar la producción de cacao."
1464733714651430918,"Uno de los frentes que mejoré en mis alcaldías fue el transporte. Gracias al Transmilenio, logramos organizar la ciudad y ahora el metro que dejamos contratado será clave para agilizar la movilidad por toda Bogotá. El transporte es un punto que se puede mejorar en toda Colombia. https://t.co/0hSkIkBKX4"
1464363466060357640,"Construir ciudad debe ser un trabajo al servicio de la misma gente, aportándoles cultura, educación y entretenimiento. Ejemplo de eso será el proyecto del Bronx Distrito Creativo que ya dejamos andando. A eso, y muchas cosas más, le apostamos en la #ColombiaPosible. https://t.co/qPr4CFNfPl"
1463301773863665666,"Gustavo dice que hay que frenar la producción de petróleo. Tener petróleo es como tener dinero. ¿Vamos a dejar a un lado ese dinero que puede servir para mejorar la pobreza o educación en el país? No. Hay que seguir produciendo petróleo, mientras se siga comprando en el mundo."
1463147915870941186,"Buena parte de la plata del petróleo le llega al Gobierno y éste la distribuye a entidades territoriales, además de otorgar subsidios, salud y educación a los más necesitados. Es una locura la propuesta de Gustavo Petro de suspender la extracción.   

https://t.co/i4ceqnQh6v"
1462756467447156741,"Hablar de debilitar a la Policía de cualquier forma es suicida, porque estamos enfrentando empresas del crimen. Hay vandalismo y eso es un crimen porque dejar una ciudad sin transporte es como dejarla sin agua.

https://t.co/fBi6FYchzY"
1462756324744310788,"Le apostaría sin dudarlo a un proceso de paz con el ELN. 

https://t.co/fBi6FYchzY"
1461022052777971720,"¿Qué compartimos los tres? La seguridad como prioridad; la visión de lo importantes que son las ciudades para el desarrollo de un país; que no se puede debilitar a la Policía y FFAA; el empleo; la empresa; la inversión.   

https://t.co/4IFEmDRnpd https://t.co/CrCRVjLx8R"
1460957524971114496,"Para combatir la corrupción hay que adelantar reformas que eviten condiciones propicias a la corrupción. Nosotros hicimos una reforma radical a la contratación del programa de contratación escolar, y otra para los hospitales. https://t.co/sRXdSj7Rsl"
1460566259632951296,"La principal causa de la corrupción en Colombia es por aquellas personas que hacen política creyendo que es para hacer dinero, para hacer negocios. Por eso los ciudadanos tienen que elegir bien a sus gobernantes. https://t.co/vBRIgtIPxM"
